ap_mac,lat,lon,Количество_торговля_rank,Количество_бытовые_rank,Количество_общепит_rank,Количество_клубы_rank,Количество_медицина_rank,Выручка_торговля_rank,Прибыль_торговля_rank,Выручка_бытовые_rank,Прибыль_бытовые_rank,Выручка_общепит_rank,Прибыль_общепит_rank,Выручка_клубы_rank,Прибыль_клубы_rank,Выручка_медицина_rank,Прибыль_медицина_rank,barbers_rank,spa_rank,shoes_rank,jewelry_rank,foto_rank,riteil_rank,club_rank,med_rank,vet_rank,stomat_rank,alco_rank,shop_rank,crime_rank,danger_rank,houseprise_rank,houseparenda_rank,money_rank,people_rank,traffic_rank,toilet_rank,trash_rank,metro_rank,taxi_rank,auto_rank,light_rank,video_rank,keep_rank,arenda_rank,ЖКХ_ранг,Соседи_ранг,Условия для детей_ранг,Спорт и отдых_ранг,Магазины_ранг,Транспорт_ранг,Безопасность_ранг,Стоимость жизни_ранг,Чистота_ранг,Экология_ранг,Адрес
184B0D1FB370,55.71281433105469,37.60031509399414,1504.0,1125.5,1196.0,969.0,929.0,1790.0,2360.0,1144.0,1594.5,2287.0,2344.5,2239.0,2321.0,1664.0,1626.5,388.0,988.5,888.0,762.5,632.5,990.5,201.0,1023.0,2645.5,1414.5,907.5,923.0,962.0,835.5,1260.0,294.0,1645.0,2364.0,2396.0,603.0,1999.5,2083.0,1318.0,1412.5,1683.5,1714.5,2388.0,1414.0,100.0,14.0,15.0,30.0,53.0,9.0,56.0,48.0,85.0,74.0,"Донская улица, Москва, Россия"
184B0D1FB530,55.75233459472656,37.64701461791992,1674.0,2237.0,1799.0,2237.0,2618.0,1601.0,176.0,134.0,1821.0,1614.0,348.0,2043.0,1567.0,2234.0,1312.0,1814.5,2341.5,888.0,762.5,632.5,2038.0,2158.5,1023.0,798.5,2425.5,2124.0,541.5,1869.0,1441.5,1853.0,588.0,935.0,500.0,1140.0,205.0,696.5,2529.5,551.5,418.0,945.5,533.0,165.5,1414.0,29.0,56.0,31.0,18.0,79.0,27.0,27.0,12.0,29.0,100.0,"Яузский бульвар, Москва, Россия"
1CB9C424AF60,55.752532958984375,37.609981536865234,1213.0,1534.0,1958.0,1534.0,1506.0,967.0,2528.0,622.0,192.0,2475.0,566.0,1000.0,1024.0,1512.0,854.0,985.0,988.5,888.0,762.5,1538.0,2601.5,2319.5,2050.0,1971.0,2769.0,2776.0,454.0,2130.0,,2707.0,2416.0,1502.0,2526.0,404.0,53.0,1806.5,37.5,93.5,1660.5,316.5,287.5,2388.0,2131.5,,,,,,,,,,,"улица Воздвиженка, Москва, Россия"
1CB9C424AF70,55.752777099609375,37.64270782470703,2817.0,2817.0,2731.0,2817.0,2760.0,1215.0,2449.0,1229.0,1594.5,1875.0,2039.0,1917.0,1893.5,1591.0,1544.0,1470.0,2341.5,888.0,762.5,632.5,2471.0,2593.5,1023.0,798.5,2425.5,2424.5,254.5,2012.0,1441.5,1127.0,2337.0,103.0,687.0,1286.0,205.0,1313.0,629.0,185.5,522.5,566.5,408.0,2388.0,1414.0,74.0,47.0,86.0,51.0,92.0,15.0,44.0,33.0,72.0,91.0,"Хитровская площадь, Москва, Россия"
1CB9C424B050,55.74118423461914,37.62638473510742,1920.0,1977.0,2170.0,1746.0,1874.0,446.0,1889.0,890.0,1171.0,2044.0,808.0,188.0,1288.0,1945.0,1066.0,1911.5,988.5,888.0,1940.5,2718.5,2387.0,2319.5,2050.0,1971.0,2169.0,2363.0,1308.5,2342.0,1441.5,1607.0,1837.0,664.0,2149.0,560.0,1312.0,393.5,1169.0,439.0,348.5,1398.5,505.5,1773.5,1414.0,50.0,90.0,102.0,42.0,108.0,73.0,22.0,50.0,40.0,97.0,"Климентовский переулок, 14, Москва, Россия"
1CB9C424B130,55.74740219116211,37.58514022827149,1213.0,1534.0,1958.0,1534.0,1506.0,967.0,2528.0,622.0,192.0,2475.0,566.0,1000.0,1024.0,1512.0,854.0,2764.5,2341.5,2686.0,2508.0,2537.0,2688.5,2447.5,2685.5,1971.0,1783.5,2676.5,2149.5,2130.0,,2707.0,2416.0,1502.0,2526.0,727.0,2289.0,197.5,1649.5,785.5,225.5,473.0,126.0,986.5,2131.5,,,,,,,,,,,"улица Арбат, 55/32, Москва, Россия"
1CB9C424B140,55.7408447265625,37.62994766235352,1920.0,1977.0,2170.0,1746.0,1874.0,446.0,1889.0,890.0,1171.0,2044.0,808.0,188.0,1288.0,1945.0,1066.0,1587.0,988.5,888.0,1940.5,2718.5,2311.5,1504.5,2050.0,1971.0,2169.0,2351.0,1365.0,2342.0,1441.5,1607.0,1837.0,664.0,2149.0,866.0,1312.0,273.0,1649.5,551.5,231.5,1861.0,630.0,986.5,1414.0,50.0,90.0,102.0,42.0,108.0,73.0,22.0,50.0,40.0,97.0,"Климентовский переулок, 6, Москва, Россия"
1CB9C424B180,55.74093246459961,37.62248992919922,1041.0,1377.0,1377.0,1377.0,1171.0,1387.0,506.0,1551.0,2164.0,1318.0,1632.0,2429.0,838.0,788.0,1804.0,2226.5,988.5,888.0,1940.5,2718.5,2494.0,1867.0,2050.0,1971.0,1783.5,2401.0,1420.0,2657.0,,2493.0,143.0,1139.0,2711.0,2815.0,603.0,380.0,1169.0,185.5,541.0,430.0,388.5,986.5,1414.0,,,,,,,,,,,"Лаврушинский переулок, 17 с2, Москва, Россия"
1CB9C424B1D0,55.74283218383789,37.630741119384766,1920.0,1977.0,2170.0,1746.0,1874.0,446.0,1889.0,890.0,1171.0,2044.0,808.0,188.0,1288.0,1945.0,1066.0,1470.0,988.5,2186.5,1940.5,2718.5,2215.5,2447.5,2050.0,1971.0,1783.5,2259.5,1420.0,2342.0,1441.5,1607.0,1837.0,664.0,2149.0,885.0,1312.0,563.5,1649.5,551.5,422.0,1636.5,721.0,986.5,1414.0,50.0,90.0,102.0,42.0,108.0,73.0,22.0,50.0,40.0,97.0,"Садовнический проезд, Москва, Россия"
1CB9C424B300,55.74845886230469,37.65531539916992,1674.0,2237.0,1799.0,2237.0,2618.0,1601.0,176.0,134.0,1821.0,1614.0,348.0,2043.0,1567.0,2234.0,1312.0,2160.0,2769.5,888.0,2707.5,632.5,2471.0,2158.5,2050.0,1237.0,2621.0,2099.5,1672.5,1869.0,1441.5,1853.0,588.0,935.0,500.0,1185.0,603.0,486.0,265.0,1700.0,451.5,1429.0,1256.5,986.5,1414.0,29.0,56.0,31.0,18.0,79.0,27.0,27.0,12.0,29.0,100.0,"улица Земляной Вал, 54 с1, Москва, Россия"
1CB9C424B390,55.74518966674805,37.58268737792969,2581.0,2524.0,2524.0,2524.0,2331.0,2215.0,859.0,2329.0,566.0,759.0,1226.0,1606.0,249.0,503.0,203.0,2646.5,988.5,2686.0,2508.0,2373.5,2623.0,2447.5,2685.5,1971.0,1087.0,2586.0,1909.5,1335.0,412.5,2208.0,1321.0,324.0,941.0,1066.0,2289.0,338.0,1649.5,785.5,316.5,566.5,30.5,418.5,2131.5,79.0,18.0,52.0,20.0,111.0,85.0,6.0,42.0,26.0,83.0,"Смоленская-Сенная площадь, 27, Москва, Россия"
1CB9C424B3B0,55.7363166809082,37.63173294067383,1920.0,1977.0,2170.0,1746.0,1874.0,446.0,1889.0,890.0,1171.0,2044.0,808.0,188.0,1288.0,1945.0,1066.0,2442.5,988.5,888.0,1940.5,2824.0,2569.0,1504.5,1023.0,1971.0,1783.5,2611.5,2226.5,2342.0,1441.5,1607.0,1837.0,664.0,2149.0,1731.0,1312.0,208.5,849.5,348.5,153.0,1759.0,372.0,418.5,700.0,50.0,90.0,102.0,42.0,108.0,73.0,22.0,50.0,40.0,97.0,"Новокузнецкая улица, 20/21-19 с5, Москва, Россия"
1CB9C424B3D0,55.73633575439453,37.6317138671875,1920.0,1977.0,2170.0,1746.0,1874.0,446.0,1889.0,890.0,1171.0,2044.0,808.0,188.0,1288.0,1945.0,1066.0,2442.5,988.5,888.0,1940.5,2824.0,2569.0,1504.5,1023.0,1971.0,1783.5,2611.5,2226.5,2342.0,1441.5,1607.0,1837.0,664.0,2149.0,1455.0,1312.0,197.5,849.5,348.5,153.0,1764.0,372.0,418.5,700.0,50.0,90.0,102.0,42.0,108.0,73.0,22.0,50.0,40.0,97.0,"Новокузнецкая улица, 20/21-19 с5, Москва, Россия"
1CB9C424B490,55.74626159667969,37.606483459472656,2581.0,2524.0,2524.0,2524.0,2331.0,2215.0,859.0,2329.0,566.0,759.0,1226.0,1606.0,249.0,503.0,203.0,1587.0,988.5,888.0,762.5,632.5,2215.5,1504.5,2050.0,1971.0,2621.0,2079.5,498.0,1335.0,412.5,2208.0,1321.0,324.0,941.0,1178.0,205.0,1409.5,112.5,121.0,1096.5,247.5,922.5,2388.0,1414.0,79.0,18.0,52.0,20.0,111.0,85.0,6.0,42.0,26.0,83.0,"улица Волхонка, 13, Москва, Россия"
1CB9C424B590,55.74617385864258,37.60678863525391,2581.0,2524.0,2524.0,2524.0,2331.0,2215.0,859.0,2329.0,566.0,759.0,1226.0,1606.0,249.0,503.0,203.0,1470.0,988.5,888.0,762.5,632.5,2215.5,1504.5,2050.0,1971.0,2621.0,2010.5,498.0,1335.0,412.5,2208.0,1321.0,324.0,941.0,1508.0,205.0,1439.0,112.5,121.0,1118.0,236.0,993.5,2388.0,1414.0,79.0,18.0,52.0,20.0,111.0,85.0,6.0,42.0,26.0,83.0,"улица Волхонка, 13, Москва, Россия"
1CB9C424B600,55.74640274047852,37.60628890991211,2581.0,2524.0,2524.0,2524.0,2331.0,2215.0,859.0,2329.0,566.0,759.0,1226.0,1606.0,249.0,503.0,203.0,1587.0,988.5,888.0,762.5,632.5,2311.5,1504.5,2050.0,1971.0,2621.0,2095.0,498.0,1335.0,412.5,2208.0,1321.0,324.0,941.0,894.0,205.0,1377.0,112.5,121.0,1086.5,262.0,922.5,2388.0,1414.0,79.0,18.0,52.0,20.0,111.0,85.0,6.0,42.0,26.0,83.0,"улица Волхонка, 13, Москва, Россия"
1CB9C424B8B0,55.742820739746094,37.63066101074219,1920.0,1977.0,2170.0,1746.0,1874.0,446.0,1889.0,890.0,1171.0,2044.0,808.0,188.0,1288.0,1945.0,1066.0,1470.0,988.5,2186.5,1940.5,2718.5,2237.0,2447.5,2050.0,1971.0,1783.5,2270.0,1420.0,2342.0,1441.5,1607.0,1837.0,664.0,2149.0,454.0,1312.0,578.5,1649.5,551.5,418.0,1614.0,721.0,986.5,1414.0,50.0,90.0,102.0,42.0,108.0,73.0,22.0,50.0,40.0,97.0,"Садовнический проезд, Москва, Россия"
1CB9C424BF90,55.740848541259766,37.630985260009766,1920.0,1977.0,2170.0,1746.0,1874.0,446.0,1889.0,890.0,1171.0,2044.0,808.0,188.0,1288.0,1945.0,1066.0,1911.5,988.5,2186.5,1940.5,2718.5,2338.5,1504.5,2050.0,1971.0,1783.5,2378.5,1544.0,2342.0,1441.5,1607.0,1837.0,664.0,2149.0,2608.0,1312.0,208.5,1649.5,439.0,207.0,1821.0,388.5,986.5,1414.0,50.0,90.0,102.0,42.0,108.0,73.0,22.0,50.0,40.0,97.0,"Климентовский переулок, 1 с1, Москва, Россия"
1CB9C424D260,55.733158111572266,37.61612319946289,1041.0,1377.0,1377.0,1377.0,1171.0,1387.0,506.0,1551.0,2164.0,1318.0,1632.0,2429.0,838.0,788.0,1804.0,2160.0,988.5,888.0,1940.5,2373.5,2256.0,1137.0,2050.0,1971.0,1783.5,2063.0,498.0,2657.0,,2493.0,143.0,1139.0,2711.0,2746.0,205.0,676.5,849.5,890.5,1100.5,1766.5,662.5,1773.5,1414.0,,,,,,,,,,,"1-й Спасоналивковский переулок, 17 к1, Москва, Россия"
1CB9C424D580,55.72944641113281,37.622371673583984,1920.0,1977.0,2170.0,1746.0,1874.0,446.0,1889.0,890.0,1171.0,2044.0,808.0,188.0,1288.0,1945.0,1066.0,2442.5,988.5,888.0,1940.5,2373.5,1902.5,1137.0,2050.0,2645.5,1783.5,2145.0,1514.0,2342.0,1441.5,1607.0,1837.0,664.0,2149.0,773.0,1312.0,563.5,629.0,1060.0,583.0,1606.5,993.5,986.5,700.0,50.0,90.0,102.0,42.0,108.0,73.0,22.0,50.0,40.0,97.0,"улица Коровий Вал, 1, Москва, Россия"
1CB9C424D590,55.750396728515625,37.58686447143555,1213.0,1534.0,1958.0,1534.0,1506.0,967.0,2528.0,622.0,192.0,2475.0,566.0,1000.0,1024.0,1512.0,854.0,2281.5,2341.5,2186.5,1940.5,2537.0,2767.5,2447.5,2685.5,1971.0,1414.5,2732.5,1698.0,2130.0,,2707.0,2416.0,1502.0,2526.0,2334.0,2289.0,302.5,1649.5,551.5,212.5,995.0,263.0,986.5,2131.5,,,,,,,,,,,"переулок Каменная Слобода, 2/1 с1, Москва, Россия"
1CB9C424D5B0,55.73472595214844,37.65669631958008,1674.0,2237.0,1799.0,2237.0,2618.0,1601.0,176.0,134.0,1821.0,1614.0,348.0,2043.0,1567.0,2234.0,1312.0,2581.0,2769.5,888.0,2809.0,1538.0,2111.0,2158.5,1023.0,1237.0,2621.0,1987.5,1909.5,1869.0,1441.5,1853.0,588.0,935.0,500.0,1423.0,603.0,1138.5,112.5,1318.0,967.5,1304.5,1896.0,1773.5,700.0,29.0,56.0,31.0,18.0,79.0,27.0,27.0,12.0,29.0,100.0,"Новоспасский переулок, 3 к1, Москва, Россия"
1CB9C424D680,55.73844528198242,37.63411331176758,1920.0,1977.0,2170.0,1746.0,1874.0,446.0,1889.0,890.0,1171.0,2044.0,808.0,188.0,1288.0,1945.0,1066.0,2335.5,988.5,2186.5,1940.5,2808.0,2520.0,1504.5,1023.0,1971.0,1783.5,2553.0,2120.5,2342.0,1441.5,1607.0,1837.0,664.0,2149.0,1616.0,2289.0,393.5,849.5,348.5,157.5,2141.5,479.0,418.5,700.0,50.0,90.0,102.0,42.0,108.0,73.0,22.0,50.0,40.0,97.0,"Большая Татарская улица, 30, Москва, Россия"
1CB9C424D760,55.74332046508789,37.63911819458008,1920.0,1977.0,2170.0,1746.0,1874.0,446.0,1889.0,890.0,1171.0,2044.0,808.0,188.0,1288.0,1945.0,1066.0,1911.5,2341.5,2186.5,1940.5,2373.5,1579.0,1867.0,1023.0,1971.0,2425.5,1560.5,886.0,2342.0,1441.5,1607.0,1837.0,664.0,2149.0,2372.0,1312.0,1039.5,2083.0,677.0,446.0,2086.0,993.5,986.5,700.0,50.0,90.0,102.0,42.0,108.0,73.0,22.0,50.0,40.0,97.0,"Садовническая улица, 47 с1, Москва, Россия"
1CB9C424D7A0,55.74951934814453,37.600711822509766,1213.0,1534.0,1958.0,1534.0,1506.0,967.0,2528.0,622.0,192.0,2475.0,566.0,1000.0,1024.0,1512.0,854.0,2160.0,2341.5,888.0,762.5,632.5,2654.0,2593.5,2050.0,1971.0,2425.5,2607.0,886.0,2130.0,,2707.0,2416.0,1502.0,2526.0,1264.0,603.0,302.5,183.5,185.5,306.0,375.5,287.5,986.5,2131.5,,,,,,,,,,,"улица Знаменка, 19 с9, Москва, Россия"
1CB9C424D7C0,55.71660232543945,37.57878875732422,2581.0,2524.0,2524.0,2524.0,2331.0,2215.0,859.0,2329.0,566.0,759.0,1226.0,1606.0,249.0,503.0,203.0,1470.0,988.5,2186.5,762.5,1538.0,359.0,670.0,2050.0,1971.0,1783.5,470.5,1420.0,1335.0,412.5,2208.0,1321.0,324.0,941.0,1044.5,1312.0,2582.5,2529.5,1700.0,1550.5,121.5,1024.0,986.5,1414.0,79.0,18.0,52.0,20.0,111.0,85.0,6.0,42.0,26.0,83.0,"Фрунзенская набережная, 54, Москва, Россия"
1CB9C424D860,55.7405891418457,37.62068557739258,1041.0,1377.0,1377.0,1377.0,1171.0,1387.0,506.0,1551.0,2164.0,1318.0,1632.0,2429.0,838.0,788.0,1804.0,2004.5,988.5,888.0,762.5,2718.5,2545.5,1504.5,2050.0,1971.0,1783.5,2430.5,970.5,2657.0,,2493.0,143.0,1139.0,2711.0,1424.0,603.0,428.0,1169.0,185.5,870.0,271.5,359.0,986.5,1414.0,,,,,,,,,,,"Лаврушинский переулок, 12, Москва, Россия"
1CB9C424E0D0,55.752540588378906,37.60995101928711,1213.0,1534.0,1958.0,1534.0,1506.0,967.0,2528.0,622.0,192.0,2475.0,566.0,1000.0,1024.0,1512.0,854.0,985.0,988.5,888.0,762.5,1538.0,2601.5,2319.5,2050.0,1971.0,2769.0,2769.0,454.0,2130.0,,2707.0,2416.0,1502.0,2526.0,531.0,53.0,1806.5,37.5,93.5,1660.5,320.0,287.5,2388.0,2131.5,,,,,,,,,,,"улица Воздвиженка, Москва, Россия"
1CB9C424E1F0,55.74089813232422,37.6290397644043,1920.0,1977.0,2170.0,1746.0,1874.0,446.0,1889.0,890.0,1171.0,2044.0,808.0,188.0,1288.0,1945.0,1066.0,1587.0,988.5,888.0,1940.5,2718.5,2215.5,1504.5,2050.0,1971.0,2169.0,2279.0,1195.5,2342.0,1441.5,1607.0,1837.0,664.0,2149.0,1251.0,1312.0,261.0,1649.5,439.0,246.0,1878.0,562.5,986.5,1414.0,50.0,90.0,102.0,42.0,108.0,73.0,22.0,50.0,40.0,97.0,"Пятницкая улица, 29, Москва, Россия"
1CB9C424E220,55.7461166381836,37.62641906738281,1920.0,1977.0,2170.0,1746.0,1874.0,446.0,1889.0,890.0,1171.0,2044.0,808.0,188.0,1288.0,1945.0,1066.0,1587.0,988.5,888.0,762.5,2718.5,2092.0,2820.0,2050.0,1971.0,2169.0,2360.5,651.0,2342.0,1441.5,1607.0,1837.0,664.0,2149.0,707.0,603.0,1614.5,849.5,185.5,940.0,903.0,756.5,1773.5,1414.0,50.0,90.0,102.0,42.0,108.0,73.0,22.0,50.0,40.0,97.0,"Садовническая набережная, Москва, Россия"
1CB9C424E250,55.72695541381836,37.582618713378906,2581.0,2524.0,2524.0,2524.0,2331.0,2215.0,859.0,2329.0,566.0,759.0,1226.0,1606.0,249.0,503.0,203.0,2004.5,988.5,2186.5,762.5,1538.0,1694.0,1504.5,2050.0,1971.0,1783.5,1452.0,1365.0,1335.0,412.5,2208.0,1321.0,324.0,941.0,859.0,603.0,1692.0,2083.0,2388.0,782.0,916.5,359.0,1773.5,2131.5,79.0,18.0,52.0,20.0,111.0,85.0,6.0,42.0,26.0,83.0,"Комсомольский проспект, 25 к1, Москва, Россия"
1CB9C424E500,55.73251724243164,37.603023529052734,1041.0,1377.0,1377.0,1377.0,1171.0,1387.0,506.0,1551.0,2164.0,1318.0,1632.0,2429.0,838.0,788.0,1804.0,1706.5,988.5,888.0,762.5,2036.0,1381.0,1137.0,2050.0,1971.0,1783.5,1108.0,313.5,2657.0,,2493.0,143.0,1139.0,2711.0,547.0,603.0,2094.0,1169.0,677.0,1497.0,1515.0,1114.0,986.5,1414.0,,,,,,,,,,,"улица Крымский Вал, 9 с2, Москва, Россия"
1CB9C424E530,55.75262451171875,37.61231231689453,2156.0,2743.0,2805.0,2743.0,2805.0,656.0,35.0,1338.0,101.0,440.0,58.0,2552.0,693.0,911.0,664.0,985.0,988.5,888.0,762.5,1538.0,2659.5,2593.5,2050.0,1971.0,2425.5,2788.0,386.0,2534.0,835.5,2616.0,1659.0,58.0,1677.0,878.0,10.5,2025.0,26.0,26.5,1750.5,236.0,479.0,2725.5,1414.0,22.0,2.0,75.0,73.0,112.0,58.0,5.0,86.0,19.0,99.0,"Манежная улица, 1, Москва, Россия"
1CB9C424F1A0,55.7321891784668,37.6402702331543,1920.0,1977.0,2170.0,1746.0,1874.0,446.0,1889.0,890.0,1171.0,2044.0,808.0,188.0,1288.0,1945.0,1066.0,1587.0,988.5,888.0,1940.5,2537.0,1885.0,1867.0,1023.0,1971.0,2169.0,2070.0,1420.0,2342.0,1441.5,1607.0,1837.0,664.0,2149.0,787.0,2289.0,1580.5,1649.5,677.0,838.0,2508.0,1221.5,1773.5,700.0,50.0,90.0,102.0,42.0,108.0,73.0,22.0,50.0,40.0,97.0,"улица Зацепский Вал, 5, Москва, Россия"
1CB9C42507A0,55.744964599609375,37.63920211791992,1920.0,1977.0,2170.0,1746.0,1874.0,446.0,1889.0,890.0,1171.0,2044.0,808.0,188.0,1288.0,1945.0,1066.0,1354.0,2341.5,2186.5,762.5,2373.5,1709.5,1867.0,1023.0,1971.0,2621.0,1812.0,741.0,2342.0,1441.5,1607.0,1837.0,664.0,2149.0,2406.0,1312.0,1255.0,1649.5,551.5,446.0,2144.0,948.5,986.5,1414.0,50.0,90.0,102.0,42.0,108.0,73.0,22.0,50.0,40.0,97.0,"Космодамианская набережная, 4/22 кВ, Москва, Россия"
1CB9C42507C0,55.739402770996094,37.63343811035156,1920.0,1977.0,2170.0,1746.0,1874.0,446.0,1889.0,890.0,1171.0,2044.0,808.0,188.0,1288.0,1945.0,1066.0,2160.0,988.5,2186.5,1940.5,2808.0,2494.0,1504.5,1023.0,1971.0,1783.5,2543.5,2033.0,2342.0,1441.5,1607.0,1837.0,664.0,2149.0,1932.0,2289.0,319.5,1169.0,439.0,137.0,2078.5,456.0,986.5,1414.0,50.0,90.0,102.0,42.0,108.0,73.0,22.0,50.0,40.0,97.0,"Большая Татарская улица, 26, Москва, Россия"
1CB9C42507E0,55.73090744018555,37.58887481689453,2581.0,2524.0,2524.0,2524.0,2331.0,2215.0,859.0,2329.0,566.0,759.0,1226.0,1606.0,249.0,503.0,203.0,1706.5,988.5,888.0,1940.5,632.5,1874.5,1867.0,2050.0,1971.0,1414.5,1664.5,1249.5,1335.0,412.5,2208.0,1321.0,324.0,941.0,1973.0,1312.0,1377.0,1169.0,677.0,851.0,742.5,211.0,1773.5,2131.5,79.0,18.0,52.0,20.0,111.0,85.0,6.0,42.0,26.0,83.0,"Комсомольский проспект (дублёр), 14/1 к1, Москва, Россия"
1CB9C4250CC0,55.732208251953125,37.63051986694336,1920.0,1977.0,2170.0,1746.0,1874.0,446.0,1889.0,890.0,1171.0,2044.0,808.0,188.0,1288.0,1945.0,1066.0,2711.5,988.5,888.0,2508.0,2808.0,2471.0,1867.0,1023.0,1971.0,2169.0,2534.5,2400.0,2342.0,1441.5,1607.0,1837.0,664.0,2149.0,2500.0,1312.0,319.5,429.5,551.5,239.0,1636.5,721.0,165.5,700.0,50.0,90.0,102.0,42.0,108.0,73.0,22.0,50.0,40.0,97.0,"5-й Монетчиковский переулок, 16, Москва, Россия"
1CB9C4250CD0,55.740631103515625,37.62117767333984,1041.0,1377.0,1377.0,1377.0,1171.0,1387.0,506.0,1551.0,2164.0,1318.0,1632.0,2429.0,838.0,788.0,1804.0,2004.5,988.5,888.0,762.5,2718.5,2545.5,1867.0,2050.0,1971.0,1783.5,2474.0,923.0,2657.0,,2493.0,143.0,1139.0,2711.0,664.0,603.0,380.0,1169.0,185.5,802.0,293.0,408.0,986.5,1414.0,,,,,,,,,,,"Лаврушинский переулок, 12, Москва, Россия"
1CB9C4250CF0,55.73846435546875,37.63412857055664,1920.0,1977.0,2170.0,1746.0,1874.0,446.0,1889.0,890.0,1171.0,2044.0,808.0,188.0,1288.0,1945.0,1066.0,2335.5,988.5,2186.5,1940.5,2808.0,2520.0,1504.5,1023.0,1971.0,1783.5,2553.0,2120.5,2342.0,1441.5,1607.0,1837.0,664.0,2149.0,2199.0,2289.0,393.5,849.5,348.5,157.5,2139.5,479.0,418.5,700.0,50.0,90.0,102.0,42.0,108.0,73.0,22.0,50.0,40.0,97.0,"Большая Татарская улица, 30, Москва, Россия"
1CB9C4250D00,55.74226760864258,37.631492614746094,1920.0,1977.0,2170.0,1746.0,1874.0,446.0,1889.0,890.0,1171.0,2044.0,808.0,188.0,1288.0,1945.0,1066.0,1470.0,988.5,2186.5,1940.5,2718.5,2198.5,2158.5,2050.0,1971.0,1783.5,2300.0,1420.0,2342.0,1441.5,1607.0,1837.0,664.0,2149.0,1348.0,1312.0,448.0,1649.5,551.5,348.5,1872.5,505.5,986.5,1414.0,50.0,90.0,102.0,42.0,108.0,73.0,22.0,50.0,40.0,97.0,"Руновский переулок, Москва, Россия"
1CB9C4250E10,55.73418426513672,37.63624954223633,1920.0,1977.0,2170.0,1746.0,1874.0,446.0,1889.0,890.0,1171.0,2044.0,808.0,188.0,1288.0,1945.0,1066.0,2281.5,988.5,2186.5,1940.5,2611.0,2092.0,1867.0,1023.0,1971.0,2169.0,2376.5,2198.0,2342.0,1441.5,1607.0,1837.0,664.0,2149.0,1291.0,2289.0,657.0,1649.5,677.0,239.0,2100.0,756.5,418.5,700.0,50.0,90.0,102.0,42.0,108.0,73.0,22.0,50.0,40.0,97.0,"улица Бахрушина, 19 с1, Москва, Россия"
1CB9C4250E70,55.74543762207031,37.652679443359375,1674.0,2237.0,1799.0,2237.0,2618.0,1601.0,176.0,134.0,1821.0,1614.0,348.0,2043.0,1567.0,2234.0,1312.0,2508.5,2341.5,888.0,2809.0,632.5,2182.5,2158.5,1023.0,1237.0,2621.0,1797.0,1149.5,1869.0,1441.5,1853.0,588.0,935.0,500.0,2586.0,603.0,457.5,429.5,1060.0,721.0,761.5,1446.5,418.5,1414.0,29.0,56.0,31.0,18.0,79.0,27.0,27.0,12.0,29.0,100.0,"Тетеринский переулок, 12, Москва, Россия"
1CB9C4250E90,55.7489128112793,37.585243225097656,1213.0,1534.0,1958.0,1534.0,1506.0,967.0,2528.0,622.0,192.0,2475.0,566.0,1000.0,1024.0,1512.0,854.0,2764.5,2341.5,2686.0,2508.0,2537.0,2729.0,2447.5,2685.5,1971.0,1783.5,2696.0,2033.0,2130.0,,2707.0,2416.0,1502.0,2526.0,1898.0,2289.0,273.0,1649.5,677.0,301.0,768.5,191.5,986.5,2131.5,,,,,,,,,,,"Карманицкий переулок, 5, Москва, Россия"
1CB9C4250EC0,55.74906921386719,37.58802795410156,1213.0,1534.0,1958.0,1534.0,1506.0,967.0,2528.0,622.0,192.0,2475.0,566.0,1000.0,1024.0,1512.0,854.0,2646.5,2341.5,2686.0,1940.5,2537.0,2760.0,2447.5,2685.5,1971.0,1783.5,2749.5,1909.5,2130.0,,2707.0,2416.0,1502.0,2526.0,2325.0,2289.0,182.5,1649.5,270.5,113.0,709.0,181.5,1773.5,2131.5,,,,,,,,,,,"Спасопесковский переулок, Москва, Россия"
1CB9C4250FE0,55.732181549072266,37.6402702331543,1920.0,1977.0,2170.0,1746.0,1874.0,446.0,1889.0,890.0,1171.0,2044.0,808.0,188.0,1288.0,1945.0,1066.0,1587.0,988.5,888.0,1940.5,2537.0,1885.0,1867.0,1023.0,1971.0,2169.0,2070.0,1420.0,2342.0,1441.5,1607.0,1837.0,664.0,2149.0,347.0,2289.0,1580.5,1649.5,677.0,838.0,2509.0,1221.5,1773.5,700.0,50.0,90.0,102.0,42.0,108.0,73.0,22.0,50.0,40.0,97.0,"улица Зацепский Вал, 5, Москва, Россия"
1CB9C42511E0,55.746524810791016,37.59734725952149,2581.0,2524.0,2524.0,2524.0,2331.0,2215.0,859.0,2329.0,566.0,759.0,1226.0,1606.0,249.0,503.0,203.0,2442.5,2341.5,888.0,1940.5,632.5,2630.5,2593.5,2050.0,1971.0,1783.5,2592.5,1420.0,1335.0,412.5,2208.0,1321.0,324.0,941.0,2144.0,2289.0,113.5,849.5,270.5,99.5,418.0,252.0,986.5,2131.5,79.0,18.0,52.0,20.0,111.0,85.0,6.0,42.0,26.0,83.0,"Большой Афанасьевский переулок, 15 с9, Москва, Россия"
